TID: 00f7c8685f7f0000, SID: 28, DID: 0, CID: 0, time stamp: 47, AID: 0, The ship created
TID: 0037fd4d5f7f0000, SID: 42, DID: 3, CID: 0, time stamp: 187750, AID: 1, The ship requested permission to dock
TID: 0037fd4d5f7f0000, SID: 42, DID: 3, CID: 0, time stamp: 187761, AID: 2, The ship docked
TID: 0037fd4d5f7f0000, SID: 42, DID: 3, CID: 0, time stamp: 187763, AID: 7, The ship leaved the dock
TID: 0037fd4d5f7f0000, SID: 42, DID: 0, CID: 0, time stamp: 187764, AID: 8, The ship destroyed
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 913, time stamp: 187900, AID: 4, The ship unloading its cargo
TID: 0077fd4f5f7f0000, SID: 66, DID: 0, CID: 683, time stamp: 187907, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 371, time stamp: 187921, AID: 4, The ship unloading its cargo
TID: 0077fa375f7f0000, SID: 13, DID: 0, CID: 0, time stamp: 188082, AID: 1, The ship requested permission to dock
TID: 0077fa375f7f0000, SID: 13, DID: 0, CID: 0, time stamp: 188084, AID: 2, The ship docked
TID: 0077fa375f7f0000, SID: 13, DID: 0, CID: 0, time stamp: 188085, AID: 7, The ship leaved the dock
TID: 0077fa375f7f0000, SID: 13, DID: 0, CID: 0, time stamp: 188087, AID: 8, The ship destroyed
TID: 0037fe555f7f0000, SID: 36, DID: 4, CID: 537, time stamp: 188198, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 0, CID: 207, time stamp: 188702, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 265, time stamp: 188801, AID: 4, The ship unloading its cargo
TID: 00e779335f7f0000, SID: 7, DID: 0, CID: 0, time stamp: 189291, AID: 1, The ship requested permission to dock
TID: 00e779335f7f0000, SID: 7, DID: 0, CID: 0, time stamp: 189293, AID: 2, The ship docked
TID: 00e779335f7f0000, SID: 7, DID: 0, CID: 0, time stamp: 189295, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e779335f7f0000, SID: 7, DID: 0, CID: 0, time stamp: 189299, AID: 7, The ship leaved the dock
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 843, time stamp: 189305, AID: 4, The ship unloading its cargo
TID: 0057fc465f7f0000, SID: 52, DID: 0, CID: 968, time stamp: 189311, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 276, time stamp: 189330, AID: 4, The ship unloading its cargo
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 814, time stamp: 189361, AID: 4, The ship unloading its cargo
TID: 00277d4d5f7f0000, SID: 91, DID: 4, CID: 562, time stamp: 189385, AID: 4, The ship unloading its cargo
TID: 00077f5c5f7f0000, SID: 48, DID: 4, CID: 501, time stamp: 189655, AID: 4, The ship unloading its cargo
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 963, time stamp: 189991, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 393, time stamp: 189994, AID: 4, The ship unloading its cargo
TID: 0077fd4f5f7f0000, SID: 66, DID: 0, CID: 882, time stamp: 189998, AID: 4, The ship unloading its cargo
TID: 0037fe555f7f0000, SID: 36, DID: 4, CID: 750, time stamp: 190273, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 0, CID: 346, time stamp: 190785, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 320, time stamp: 190885, AID: 4, The ship unloading its cargo
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 0, time stamp: 191368, AID: 1, The ship requested permission to dock
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 0, time stamp: 191370, AID: 2, The ship docked
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 0, time stamp: 191371, AID: 3, The ship requested permission to unload its cargo
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 565, time stamp: 191373, AID: 4, The ship unloading its cargo
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 915, time stamp: 191383, AID: 4, The ship unloading its cargo
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 832, time stamp: 191387, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 317, time stamp: 191393, AID: 4, The ship unloading its cargo
TID: 0057fc465f7f0000, SID: 52, DID: 0, CID: 0, time stamp: 191404, AID: 7, The ship leaved the dock
TID: 0057fc465f7f0000, SID: 52, DID: 0, CID: 0, time stamp: 191406, AID: 8, The ship destroyed
TID: 00277d4d5f7f0000, SID: 91, DID: 4, CID: 0, time stamp: 191441, AID: 7, The ship leaved the dock
TID: 00277d4d5f7f0000, SID: 91, DID: 0, CID: 0, time stamp: 191442, AID: 8, The ship destroyed
TID: 00077f5c5f7f0000, SID: 48, DID: 4, CID: 709, time stamp: 191739, AID: 4, The ship unloading its cargo
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 0, time stamp: 192085, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77f635f7f0000, SID: 0, DID: 3, CID: 0, time stamp: 192092, AID: 7, The ship leaved the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 444, time stamp: 192094, AID: 4, The ship unloading its cargo
TID: 0077fd4f5f7f0000, SID: 66, DID: 0, CID: 0, time stamp: 192115, AID: 5, The ship requested permission to load cargo from the dock
TID: 0077fd4f5f7f0000, SID: 66, DID: 0, CID: 0, time stamp: 192120, AID: 7, The ship leaved the dock
TID: 0037fe555f7f0000, SID: 36, DID: 4, CID: 837, time stamp: 192337, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 0, CID: 587, time stamp: 192825, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 345, time stamp: 192948, AID: 4, The ship unloading its cargo
TID: 00d7f9325f7f0000, SID: 88, DID: 2, CID: 0, time stamp: 193197, AID: 1, The ship requested permission to dock
TID: 00d7f9325f7f0000, SID: 88, DID: 2, CID: 0, time stamp: 193199, AID: 2, The ship docked
TID: 00d7f9325f7f0000, SID: 88, DID: 2, CID: 0, time stamp: 193201, AID: 5, The ship requested permission to load cargo from the dock
TID: 00d7f9325f7f0000, SID: 88, DID: 2, CID: 0, time stamp: 193205, AID: 7, The ship leaved the dock
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 881, time stamp: 193469, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 324, time stamp: 193477, AID: 4, The ship unloading its cargo
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 671, time stamp: 193501, AID: 4, The ship unloading its cargo
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 983, time stamp: 193542, AID: 4, The ship unloading its cargo
TID: 00077f5c5f7f0000, SID: 48, DID: 4, CID: 807, time stamp: 193824, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 0, time stamp: 193830, AID: 1, The ship requested permission to dock
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 0, time stamp: 193833, AID: 2, The ship docked
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 0, time stamp: 193834, AID: 3, The ship requested permission to unload its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 180, time stamp: 193836, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 0, time stamp: 194111, AID: 1, The ship requested permission to dock
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 0, time stamp: 194113, AID: 2, The ship docked
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 0, time stamp: 194115, AID: 3, The ship requested permission to unload its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 0, time stamp: 194116, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 482, time stamp: 194182, AID: 4, The ship unloading its cargo
TID: 0037fe555f7f0000, SID: 36, DID: 4, CID: 0, time stamp: 194421, AID: 7, The ship leaved the dock
TID: 0037fe555f7f0000, SID: 36, DID: 0, CID: 0, time stamp: 194423, AID: 8, The ship destroyed
TID: 00a77e595f7f0000, SID: 12, DID: 0, CID: 936, time stamp: 194911, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 380, time stamp: 195032, AID: 4, The ship unloading its cargo
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 953, time stamp: 195547, AID: 4, The ship unloading its cargo
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 743, time stamp: 195569, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 342, time stamp: 195575, AID: 4, The ship unloading its cargo
TID: 00877f605f7f0000, SID: 90, DID: 2, CID: 0, time stamp: 195618, AID: 7, The ship leaved the dock
TID: 00877f605f7f0000, SID: 90, DID: 0, CID: 0, time stamp: 195620, AID: 8, The ship destroyed
TID: 00077f5c5f7f0000, SID: 48, DID: 4, CID: 0, time stamp: 195911, AID: 7, The ship leaved the dock
TID: 00077f5c5f7f0000, SID: 48, DID: 0, CID: 0, time stamp: 195915, AID: 8, The ship destroyed
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 304, time stamp: 195911, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 1, time stamp: 196200, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 538, time stamp: 196273, AID: 4, The ship unloading its cargo
TID: 00a77e595f7f0000, SID: 12, DID: 0, CID: 0, time stamp: 196994, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77e595f7f0000, SID: 12, DID: 0, CID: 0, time stamp: 196999, AID: 7, The ship leaved the dock
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 509, time stamp: 197116, AID: 4, The ship unloading its cargo
TID: 00077b3c5f7f0000, SID: 25, DID: 1, CID: 0, time stamp: 197377, AID: 1, The ship requested permission to dock
TID: 00077b3c5f7f0000, SID: 25, DID: 1, CID: 0, time stamp: 197379, AID: 2, The ship docked
TID: 00077b3c5f7f0000, SID: 25, DID: 1, CID: 0, time stamp: 197380, AID: 3, The ship requested permission to unload its cargo
TID: 00077b3c5f7f0000, SID: 25, DID: 1, CID: 869, time stamp: 197382, AID: 4, The ship unloading its cargo
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 977, time stamp: 197642, AID: 4, The ship unloading its cargo
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 812, time stamp: 197664, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 377, time stamp: 197673, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 434, time stamp: 198004, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 133, time stamp: 198269, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 556, time stamp: 198329, AID: 4, The ship unloading its cargo
TID: 0037fc455f7f0000, SID: 24, DID: 3, CID: 0, time stamp: 198421, AID: 1, The ship requested permission to dock
TID: 0037fc455f7f0000, SID: 24, DID: 3, CID: 0, time stamp: 198423, AID: 2, The ship docked
TID: 0037fc455f7f0000, SID: 24, DID: 3, CID: 0, time stamp: 198424, AID: 7, The ship leaved the dock
TID: 0037fc455f7f0000, SID: 24, DID: 0, CID: 0, time stamp: 198426, AID: 8, The ship destroyed
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 567, time stamp: 199191, AID: 4, The ship unloading its cargo
TID: 00277a355f7f0000, SID: 51, DID: 2, CID: 0, time stamp: 199441, AID: 1, The ship requested permission to dock
TID: 00277a355f7f0000, SID: 51, DID: 2, CID: 0, time stamp: 199443, AID: 2, The ship docked
TID: 00277a355f7f0000, SID: 51, DID: 2, CID: 0, time stamp: 199445, AID: 7, The ship leaved the dock
TID: 00277a355f7f0000, SID: 51, DID: 0, CID: 0, time stamp: 199446, AID: 8, The ship destroyed
TID: 00077b3c5f7f0000, SID: 25, DID: 1, CID: 0, time stamp: 199458, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077b3c5f7f0000, SID: 25, DID: 1, CID: 0, time stamp: 199465, AID: 7, The ship leaved the dock
TID: 00a77f615f7f0000, SID: 22, DID: 3, CID: 0, time stamp: 199743, AID: 7, The ship leaved the dock
TID: 00a77f615f7f0000, SID: 22, DID: 0, CID: 0, time stamp: 199748, AID: 8, The ship destroyed
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 921, time stamp: 199743, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 477, time stamp: 199759, AID: 4, The ship unloading its cargo
TID: 00877b405f7f0000, SID: 70, DID: 4, CID: 0, time stamp: 200060, AID: 1, The ship requested permission to dock
TID: 00877b405f7f0000, SID: 70, DID: 4, CID: 0, time stamp: 200062, AID: 2, The ship docked
TID: 00877b405f7f0000, SID: 70, DID: 4, CID: 0, time stamp: 200064, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877b405f7f0000, SID: 70, DID: 4, CID: 0, time stamp: 200068, AID: 7, The ship leaved the dock
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 588, time stamp: 200075, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 157, time stamp: 200352, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 646, time stamp: 200415, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 577, time stamp: 201291, AID: 4, The ship unloading its cargo
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 0, time stamp: 201830, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fd4e5f7f0000, SID: 93, DID: 3, CID: 0, time stamp: 201851, AID: 7, The ship leaved the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 499, time stamp: 201871, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 687, time stamp: 202159, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 356, time stamp: 202426, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 694, time stamp: 202490, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 0, time stamp: 203264, AID: 1, The ship requested permission to dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 0, time stamp: 203266, AID: 2, The ship docked
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 0, time stamp: 203268, AID: 3, The ship requested permission to unload its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 83, time stamp: 203269, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 738, time stamp: 203376, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 557, time stamp: 203961, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 0, time stamp: 204157, AID: 1, The ship requested permission to dock
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 0, time stamp: 204159, AID: 2, The ship docked
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 0, time stamp: 204161, AID: 3, The ship requested permission to unload its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 109, time stamp: 204162, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 839, time stamp: 204213, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 435, time stamp: 204523, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 765, time stamp: 204555, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 490, time stamp: 205343, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 795, time stamp: 205462, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 662, time stamp: 206045, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 160, time stamp: 206248, AID: 4, The ship unloading its cargo
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 0, time stamp: 206259, AID: 7, The ship leaved the dock
TID: 0017fd4c5f7f0000, SID: 45, DID: 0, CID: 0, time stamp: 206260, AID: 8, The ship destroyed
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 485, time stamp: 206606, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 799, time stamp: 206622, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 792, time stamp: 207436, AID: 4, The ship unloading its cargo
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 0, time stamp: 207504, AID: 1, The ship requested permission to dock
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 0, time stamp: 207506, AID: 2, The ship docked
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 0, time stamp: 207507, AID: 3, The ship requested permission to unload its cargo
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 8, time stamp: 207509, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 922, time stamp: 207514, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 0, time stamp: 207823, AID: 1, The ship requested permission to dock
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 0, time stamp: 207825, AID: 2, The ship docked
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 0, time stamp: 207827, AID: 3, The ship requested permission to unload its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 295, time stamp: 207828, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 679, time stamp: 208129, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 221, time stamp: 208326, AID: 4, The ship unloading its cargo
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 0, time stamp: 208547, AID: 1, The ship requested permission to dock
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 0, time stamp: 208549, AID: 2, The ship docked
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 0, time stamp: 208551, AID: 3, The ship requested permission to unload its cargo
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 623, time stamp: 208552, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 536, time stamp: 208690, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 942, time stamp: 208724, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 860, time stamp: 209519, AID: 4, The ship unloading its cargo
TID: 00a77d515f7f0000, SID: 27, DID: 1, CID: 0, time stamp: 209569, AID: 7, The ship leaved the dock
TID: 00a77d515f7f0000, SID: 27, DID: 0, CID: 0, time stamp: 209571, AID: 8, The ship destroyed
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 43, time stamp: 209577, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 498, time stamp: 209912, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 720, time stamp: 210206, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 366, time stamp: 210410, AID: 4, The ship unloading its cargo
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 678, time stamp: 210634, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 774, time stamp: 210773, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 988, time stamp: 210791, AID: 4, The ship unloading its cargo
TID: 00c77e5a5f7f0000, SID: 15, DID: 3, CID: 0, time stamp: 211604, AID: 7, The ship leaved the dock
TID: 00c77e5a5f7f0000, SID: 15, DID: 0, CID: 0, time stamp: 211606, AID: 8, The ship destroyed
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 59, time stamp: 211645, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 533, time stamp: 211996, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 749, time stamp: 212289, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 785, time stamp: 212494, AID: 4, The ship unloading its cargo
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 0, time stamp: 212670, AID: 1, The ship requested permission to dock
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 0, time stamp: 212672, AID: 2, The ship docked
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 0, time stamp: 212674, AID: 3, The ship requested permission to unload its cargo
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 5, time stamp: 212675, AID: 4, The ship unloading its cargo
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 829, time stamp: 212691, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 805, time stamp: 212805, AID: 4, The ship unloading its cargo
TID: 00f7fe5b5f7f0000, SID: 72, DID: 4, CID: 0, time stamp: 212846, AID: 7, The ship leaved the dock
TID: 00f7fe5b5f7f0000, SID: 72, DID: 0, CID: 0, time stamp: 212848, AID: 8, The ship destroyed
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 71, time stamp: 213739, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 610, time stamp: 214080, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 791, time stamp: 214382, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 830, time stamp: 214589, AID: 4, The ship unloading its cargo
TID: 0077fc475f7f0000, SID: 14, DID: 3, CID: 0, time stamp: 214768, AID: 7, The ship leaved the dock
TID: 0077fc475f7f0000, SID: 14, DID: 0, CID: 0, time stamp: 214773, AID: 8, The ship destroyed
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 171, time stamp: 214770, AID: 4, The ship unloading its cargo
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 0, time stamp: 214782, AID: 1, The ship requested permission to dock
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 0, time stamp: 214785, AID: 2, The ship docked
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 0, time stamp: 214786, AID: 3, The ship requested permission to unload its cargo
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 17, time stamp: 214789, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 842, time stamp: 214890, AID: 4, The ship unloading its cargo
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 0, time stamp: 215260, AID: 1, The ship requested permission to dock
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 0, time stamp: 215262, AID: 2, The ship docked
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 0, time stamp: 215264, AID: 3, The ship requested permission to unload its cargo
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 364, time stamp: 215265, AID: 4, The ship unloading its cargo
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 168, time stamp: 215830, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 651, time stamp: 216165, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 863, time stamp: 216467, AID: 4, The ship unloading its cargo
TID: 0057fe565f7f0000, SID: 53, DID: 3, CID: 0, time stamp: 216681, AID: 7, The ship leaved the dock
TID: 0057fe565f7f0000, SID: 53, DID: 0, CID: 0, time stamp: 216685, AID: 8, The ship destroyed
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 354, time stamp: 216841, AID: 4, The ship unloading its cargo
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 25, time stamp: 216845, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 971, time stamp: 216974, AID: 4, The ship unloading its cargo
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 422, time stamp: 217358, AID: 4, The ship unloading its cargo
TID: 00c77a3a5f7f0000, SID: 1, DID: 1, CID: 0, time stamp: 217575, AID: 1, The ship requested permission to dock
TID: 00c77a3a5f7f0000, SID: 1, DID: 1, CID: 0, time stamp: 217577, AID: 2, The ship docked
TID: 00c77a3a5f7f0000, SID: 1, DID: 1, CID: 0, time stamp: 217578, AID: 3, The ship requested permission to unload its cargo
TID: 00c77a3a5f7f0000, SID: 1, DID: 1, CID: 811, time stamp: 217580, AID: 4, The ship unloading its cargo
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 191, time stamp: 217904, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 718, time stamp: 218250, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 923, time stamp: 218550, AID: 4, The ship unloading its cargo
TID: 00677f5f5f7f0000, SID: 23, DID: 3, CID: 66, time stamp: 218928, AID: 4, The ship unloading its cargo
TID: 00f7ff635f7f0000, SID: 84, DID: 2, CID: 388, time stamp: 218939, AID: 4, The ship unloading its cargo
TID: 00c77f625f7f0000, SID: 37, DID: 4, CID: 0, time stamp: 219058, AID: 7, The ship leaved the dock
TID: 00c77f625f7f0000, SID: 37, DID: 0, CID: 0, time stamp: 219060, AID: 8, The ship destroyed
TID: 0077fe575f7f0000, SID: 4, DID: 1, CID: 468, time stamp: 219451, AID: 4, The ship unloading its cargo
TID: 0017fb3c5f7f0000, SID: 81, DID: 0, CID: 0, time stamp: 219620, AID: 1, The ship requested permission to dock
TID: 0017fb3c5f7f0000, SID: 81, DID: 0, CID: 0, time stamp: 219623, AID: 2, The ship docked
TID: 0017fb3c5f7f0000, SID: 81, DID: 0, CID: 0, time stamp: 219625, AID: 3, The ship requested permission to unload its cargo
TID: 0017fb3c5f7f0000, SID: 81, DID: 0, CID: 819, time stamp: 219627, AID: 4, The ship unloading its cargo
TID: 00c77a3a5f7f0000, SID: 1, DID: 1, CID: 0, time stamp: 219646, AID: 7, The ship leaved the dock
TID: 00c77a3a5f7f0000, SID: 1, DID: 0, CID: 0, time stamp: 219648, AID: 8, The ship destroyed
TID: 00b7ff615f7f0000, SID: 17, DID: 1, CID: 231, time stamp: 219987, AID: 4, The ship unloading its cargo
TID: 00477e565f7f0000, SID: 89, DID: 1, CID: 780, time stamp: 220337, AID: 4, The ship unloading its cargo
TID: 00f7fd535f7f0000, SID: 11, DID: 1, CID: 0, time stamp: 220626, AID: 7, The ship leaved the dock
TID: 00f7fd535f7f0000, SID: 11, DID: 0, CID: 0, time stamp: 220636, AID: 8, The ship destroyed
